CAISO 15-Minute Real-Time Locational Marginal Prices ($/megawatt) for Zones
15-minute real-time locational marginal prices for CAISO
Source: EIA collected from CAISO
UTC Timestamp (Interval Ending),Local Timestamp Pacific Time (Interval Beginning),Local Timestamp Pacific Time (Interval Ending),Local Date,Hour Number,NP-15 LMP,SP-15 LMP,ZP-26 LMP,NP-15 (Congestion),SP-15 (Congestion),ZP-26 (Congestion),NP-15 (Energy),SP-15 (Energy),ZP-26 (Energy),NP-15 (Loss),SP-15 (Loss),ZP-26 (Loss)
2023-04-01 09:45:00,2023-04-01 02:30:00,2023-04-01 02:45:00,2023-04-01,3,56.23384,56.23384,56.23384,0.0,0.0,0.0,56.23384,56.23384,56.23384,0.0,0.0,0.0
2023-04-01 10:00:00,2023-04-01 02:45:00,2023-04-01 03:00:00,2023-04-01,3,51.0088,51.0088,51.0088,0.0,0.0,0.0,51.0088,51.0088,51.0088,0.0,0.0,0.0
2023-04-01 10:15:00,2023-04-01 03:00:00,2023-04-01 03:15:00,2023-04-01,4,52.47,52.47,52.47,0.0,0.0,0.0,52.47,52.47,52.47,0.0,0.0,0.0
2023-04-01 10:30:00,2023-04-01 03:15:00,2023-04-01 03:30:00,2023-04-01,4,52.41795,52.41795,52.41795,0.0,0.0,0.0,52.41795,52.41795,52.41795,0.0,0.0,0.0
2023-04-01 10:45:00,2023-04-01 03:30:00,2023-04-01 03:45:00,2023-04-01,4,51.3191,51.75115,51.16441,0.0,0.0,0.0,53.34071,53.34071,53.34071,-2.02161,-1.58955,-2.1763
2023-04-01 11:00:00,2023-04-01 03:45:00,2023-04-01 04:00:00,2023-04-01,4,49.37506,49.37506,49.37506,0.0,0.0,0.0,49.37506,49.37506,49.37506,0.0,0.0,0.0
2023-04-01 11:15:00,2023-04-01 04:00:00,2023-04-01 04:15:00,2023-04-01,5,51.30911,51.30911,51.30911,0.0,0.0,0.0,51.30911,51.30911,51.30911,0.0,0.0,0.0
2023-04-01 11:30:00,2023-04-01 04:15:00,2023-04-01 04:30:00,2023-04-01,5,55.1,55.1,55.1,0.0,0.0,0.0,55.1,55.1,55.1,0.0,0.0,0.0
2023-04-01 11:45:00,2023-04-01 04:30:00,2023-04-01 04:45:00,2023-04-01,5,56.7196,56.7196,56.7196,0.0,0.0,0.0,56.7196,56.7196,56.7196,0.0,0.0,0.0
2023-04-01 12:00:00,2023-04-01 04:45:00,2023-04-01 05:00:00,2023-04-01,5,53.6188,53.6188,53.6188,0.0,0.0,0.0,53.6188,53.6188,53.6188,0.0,0.0,0.0
2023-04-01 12:15:00,2023-04-01 05:00:00,2023-04-01 05:15:00,2023-04-01,6,57.5951,57.83438,57.22421,0.0,0.0,0.0,59.82041,59.82041,59.82041,-2.22532,-1.98604,-2.59621
2023-04-01 12:30:00,2023-04-01 05:15:00,2023-04-01 05:30:00,2023-04-01,6,57.86783,58.03598,57.39941,0.0,0.0,0.0,60.05379,60.05379,60.05379,-2.18596,-2.01781,-2.65438
2023-04-01 12:45:00,2023-04-01 05:30:00,2023-04-01 05:45:00,2023-04-01,6,63.0762,62.94035,62.18739,0.00532,-0.01299,-0.01503,65.29753,65.29753,65.29753,-2.22665,-2.34418,-3.0951
2023-04-01 13:00:00,2023-04-01 05:45:00,2023-04-01 06:00:00,2023-04-01,6,61.61031,61.84683,60.98385,0.0,0.0,0.0,63.92437,63.92437,63.92437,-2.31406,-2.07754,-2.94052
2023-04-01 13:15:00,2023-04-01 06:00:00,2023-04-01 06:15:00,2023-04-01,7,63.04182,63.60786,62.7193,0.0,0.0,0.0,65.81939,65.81939,65.81939,-2.77758,-2.21153,-3.10009
2023-04-01 13:30:00,2023-04-01 06:15:00,2023-04-01 06:30:00,2023-04-01,7,67.90327,68.55206,67.56524,0.01253,-0.04158,-0.0486,71.00056,71.00056,71.00056,-3.10982,-2.40692,-3.38673
2023-04-01 13:45:00,2023-04-01 06:30:00,2023-04-01 06:45:00,2023-04-01,7,70.06462,70.37865,69.61914,0.0,0.0,0.0,73.02963,73.02963,73.02963,-2.965,-2.65098,-3.41048
2023-04-01 14:00:00,2023-04-01 06:45:00,2023-04-01 07:00:00,2023-04-01,7,66.04525,65.94929,65.57232,0.0,0.0,0.0,68.54011,68.54011,68.54011,-2.49486,-2.59082,-2.96779
2023-04-01 14:15:00,2023-04-01 07:00:00,2023-04-01 07:15:00,2023-04-01,8,72.43727,67.09494,66.40877,1.22531,-4.11703,-4.8032,71.21196,71.21196,71.21196,0.0,0.0,0.0
2023-04-01 14:30:00,2023-04-01 07:15:00,2023-04-01 07:30:00,2023-04-01,8,65.19765,60.67769,60.09177,1.00444,-3.51552,-4.10144,64.19322,64.19322,64.19322,0.0,0.0,0.0
2023-04-01 14:45:00,2023-04-01 07:30:00,2023-04-01 07:45:00,2023-04-01,8,41.41915,29.08517,26.61379,1.93547,-10.39851,-12.86989,39.48368,39.48368,39.48368,0.0,0.0,0.0
2023-04-01 15:00:00,2023-04-01 07:45:00,2023-04-01 08:00:00,2023-04-01,8,16.7083,12.44774,10.86975,0.0,-4.26056,-5.83855,16.7083,16.7083,16.7083,0.0,0.0,0.0
2023-04-01 15:15:00,2023-04-01 08:00:00,2023-04-01 08:15:00,2023-04-01,9,36.28905,24.10287,19.58947,0.0,-12.18617,-16.69957,36.28905,36.28905,36.28905,0.0,0.0,0.0
2023-04-01 15:30:00,2023-04-01 08:15:00,2023-04-01 08:30:00,2023-04-01,9,27.3176,14.90956,10.31399,0.0,-12.40804,-17.00361,27.3176,27.3176,27.3176,0.0,0.0,0.0
2023-04-01 15:45:00,2023-04-01 08:30:00,2023-04-01 08:45:00,2023-04-01,9,6.02228,-0.01,-2.24418,0.0,-6.03228,-8.26645,6.02228,6.02228,6.02228,0.0,0.0,0.0
2023-04-01 16:00:00,2023-04-01 08:45:00,2023-04-01 09:00:00,2023-04-01,9,-0.376,-7.50954,-9.80246,0.0,-7.13354,-9.42646,-0.376,-0.376,-0.376,0.0,0.0,0.0
2023-04-01 16:15:00,2023-04-01 09:00:00,2023-04-01 09:15:00,2023-04-01,10,12.83655,-1.15925,-5.25169,0.0,-13.0593,-17.25693,12.82886,12.82886,12.82886,0.0077,-0.92881,-0.82361
2023-04-01 16:30:00,2023-04-01 09:15:00,2023-04-01 09:30:00,2023-04-01,10,12.71258,-1.31289,-5.43838,0.0,-13.08337,-17.28874,12.67961,12.67961,12.67961,0.03297,-0.90913,-0.82925
2023-04-01 16:45:00,2023-04-01 09:30:00,2023-04-01 09:45:00,2023-04-01,10,-0.8364,-7.93672,-10.65986,0.0,-7.15886,-9.87633,-0.83523,-0.83523,-0.83523,-0.00117,0.05738,0.0517
2023-04-01 17:00:00,2023-04-01 09:45:00,2023-04-01 10:00:00,2023-04-01,10,-5.12345,-12.43204,-15.19848,0.0,-7.66444,-10.40173,-5.11271,-5.11271,-5.11271,-0.01074,0.34511,0.31597
2023-04-01 17:15:00,2023-04-01 10:00:00,2023-04-01 10:15:00,2023-04-01,11,-5.73276,-12.02213,-14.42483,0.0,-6.6826,-9.06924,-5.73219,-5.73219,-5.73219,-0.00057,0.39265,0.3766
2023-04-01 17:30:00,2023-04-01 10:15:00,2023-04-01 10:30:00,2023-04-01,11,-6.81047,-12.75508,-15.06164,0.0,-6.39728,-8.68202,-6.81729,-6.81729,-6.81729,0.00682,0.45949,0.43767
2023-04-01 17:45:00,2023-04-01 10:30:00,2023-04-01 10:45:00,2023-04-01,11,-8.97062,-14.14721,-16.19625,0.0,-5.72471,-7.76925,-9.00032,-9.00032,-9.00032,0.0297,0.57782,0.57332
2023-04-01 18:00:00,2023-04-01 10:45:00,2023-04-01 11:00:00,2023-04-01,11,-15.57317,-18.02368,-19.14838,0.0,-3.26339,-4.42888,-15.69243,-15.69243,-15.69243,0.11926,0.93213,0.97293
2023-04-01 18:15:00,2023-04-01 11:00:00,2023-04-01 11:15:00,2023-04-01,12,-15.35523,-15.41561,-17.21818,0.0,-0.93826,-2.83048,-15.45569,-15.45569,-15.45569,0.10046,0.97835,1.06799
2023-04-01 18:30:00,2023-04-01 11:15:00,2023-04-01 11:30:00,2023-04-01,12,-18.60573,-17.7002,-18.35212,0.0,0.0,-0.79876,-18.826,-18.826,-18.826,0.22026,1.12579,1.27264
2023-04-01 18:45:00,2023-04-01 11:30:00,2023-04-01 11:45:00,2023-04-01,12,-20.16213,-19.23871,-19.1921,0.0,0.0,-0.10253,-20.42976,-20.42976,-20.42976,0.26763,1.19106,1.34019
2023-04-01 19:00:00,2023-04-01 11:45:00,2023-04-01 12:00:00,2023-04-01,12,-18.62265,-25.18581,-28.03669,0.0,-7.40048,-10.30782,-18.81646,-18.81646,-18.81646,0.19381,1.03114,1.08759
2023-04-01 19:15:00,2023-04-01 12:00:00,2023-04-01 12:15:00,2023-04-01,13,-19.90185,-19.40275,-19.77023,0.0,-0.70671,-0.98435,-19.96374,-19.96374,-19.96374,0.06189,1.2677,1.17786
2023-04-01 19:30:00,2023-04-01 12:15:00,2023-04-01 12:30:00,2023-04-01,13,-21.02667,-19.89839,-19.9492,0.0,0.0,0.0,-21.1685,-21.1685,-21.1685,0.14183,1.27011,1.21931
2023-04-01 19:45:00,2023-04-01 12:30:00,2023-04-01 12:45:00,2023-04-01,13,-24.9726,-23.69667,-23.9131,0.0,0.0,0.0,-25.16638,-25.16638,-25.16638,0.19378,1.46972,1.25329
2023-04-01 20:00:00,2023-04-01 12:45:00,2023-04-01 13:00:00,2023-04-01,13,-30.66584,-29.0074,-29.28792,0.0,0.0,0.0,-30.82614,-30.82614,-30.82614,0.1603,1.81874,1.53822
2023-04-01 20:15:00,2023-04-01 13:00:00,2023-04-01 13:15:00,2023-04-01,14,-25.77738,-24.2407,-24.56095,0.0,0.0,0.0,-25.82645,-25.82645,-25.82645,0.04907,1.58574,1.2655
2023-04-01 20:30:00,2023-04-01 13:15:00,2023-04-01 13:30:00,2023-04-01,14,-29.61447,-27.89442,-28.24733,0.0,0.0,0.0,-29.65599,-29.65599,-29.65599,0.04152,1.76157,1.40866
2023-04-01 20:45:00,2023-04-01 13:30:00,2023-04-01 13:45:00,2023-04-01,14,-29.62583,-27.97434,-28.29216,0.0,0.0,0.0,-29.70305,-29.70305,-29.70305,0.07723,1.72872,1.4109
2023-04-01 21:00:00,2023-04-01 13:45:00,2023-04-01 14:00:00,2023-04-01,14,-32.52843,-30.56736,-30.96738,0.0,0.0,0.0,-32.52193,-32.52193,-32.52193,-0.0065,1.95457,1.55455
2023-04-01 21:15:00,2023-04-01 14:00:00,2023-04-01 14:15:00,2023-04-01,15,-20.20793,-19.1527,-19.32755,0.0,0.0,0.0,-20.33195,-20.33195,-20.33195,0.12402,1.17925,1.0044
2023-04-01 21:30:00,2023-04-01 14:15:00,2023-04-01 14:30:00,2023-04-01,15,-20.29978,-19.26332,-19.40438,0.0,0.0,0.0,-20.44288,-20.44288,-20.44288,0.1431,1.17955,1.0385
2023-04-01 21:45:00,2023-04-01 14:30:00,2023-04-01 14:45:00,2023-04-01,15,-21.94882,-20.87615,-20.96682,0.0,0.0,0.0,-22.1169,-22.1169,-22.1169,0.16809,1.24076,1.15008
2023-04-01 22:00:00,2023-04-01 14:45:00,2023-04-01 15:00:00,2023-04-01,15,-25.10447,-23.71146,-23.95076,0.0,0.0,0.0,-25.19012,-25.19012,-25.19012,0.08565,1.47866,1.23935
2023-04-01 22:15:00,2023-04-01 15:00:00,2023-04-01 15:15:00,2023-04-01,16,-25.79754,-24.25924,-24.57413,0.0,0.0,0.0,-25.81045,-25.81045,-25.81045,0.01291,1.55121,1.23632
2023-04-01 22:30:00,2023-04-01 15:15:00,2023-04-01 15:30:00,2023-04-01,16,-20.46328,-19.22277,-19.47088,0.0,0.0,0.0,-20.50429,-20.50429,-20.50429,0.04101,1.28152,1.03342
2023-04-01 22:45:00,2023-04-01 15:30:00,2023-04-01 15:45:00,2023-04-01,16,-20.20821,-19.04301,-19.20135,0.0,0.0,0.0,-20.29955,-20.29955,-20.29955,0.09135,1.25654,1.09821
2023-04-01 23:00:00,2023-04-01 15:45:00,2023-04-01 16:00:00,2023-04-01,16,-18.98615,-18.3019,-18.46368,0.0,-0.4677,-0.64092,-19.07197,-19.07197,-19.07197,0.08582,1.23777,1.24921
2023-04-01 23:15:00,2023-04-01 16:00:00,2023-04-01 16:15:00,2023-04-01,17,-18.41233,-18.74152,-19.2773,0.0,-1.36713,-1.94554,-18.53466,-18.53466,-18.53466,0.12233,1.16027,1.2029
2023-04-01 23:30:00,2023-04-01 16:15:00,2023-04-01 16:30:00,2023-04-01,17,-12.28535,-14.41803,-15.67947,0.0,-2.91454,-4.14762,-12.33221,-12.33221,-12.33221,0.04686,0.82872,0.80036
2023-04-01 23:45:00,2023-04-01 16:30:00,2023-04-01 16:45:00,2023-04-01,17,0.24082,-10.76011,-13.16947,1.50376,-9.59301,-11.99078,-1.25942,-1.25942,-1.25942,-0.00353,0.09232,0.08073
2023-04-02 00:00:00,2023-04-01 16:45:00,2023-04-01 17:00:00,2023-04-01,17,-0.47021,-7.27002,-10.16541,0.0,-6.835,-9.72673,-0.46917,-0.46917,-0.46917,-0.00103,0.03416,0.0305
2023-04-02 00:15:00,2023-04-01 17:00:00,2023-04-01 17:15:00,2023-04-01,18,-0.26718,-10.76342,-11.6277,2.44753,-8.25956,-9.09352,-2.70659,-2.70659,-2.70659,-0.00812,0.20272,0.17241
2023-04-02 00:30:00,2023-04-01 17:15:00,2023-04-01 17:30:00,2023-04-01,18,2.76025,-0.23952,-1.39163,0.0,-2.80033,-3.98509,2.76605,2.76605,2.76605,-0.00581,-0.20524,-0.1726
2023-04-02 00:45:00,2023-04-01 17:30:00,2023-04-01 17:45:00,2023-04-01,18,7.12429,4.35697,3.42521,0.0,-2.30075,-3.27414,7.17813,7.17813,7.17813,-0.05384,-0.52041,-0.47878
2023-04-02 01:00:00,2023-04-01 17:45:00,2023-04-01 18:00:00,2023-04-01,18,29.0115,25.66686,24.7256,0.0,-2.11963,-3.0164,29.66108,29.66108,29.66108,-0.64958,-1.87458,-1.91907
2023-04-02 01:15:00,2023-04-01 18:00:00,2023-04-01 18:15:00,2023-04-01,19,19.72491,19.24515,19.15977,0.0,0.0,0.0,20.32867,20.32867,20.32867,-0.60376,-1.08352,-1.1689
2023-04-02 01:30:00,2023-04-01 18:15:00,2023-04-01 18:30:00,2023-04-01,19,30.38358,30.03355,29.81596,0.0,0.0,0.0,31.53459,31.53459,31.53459,-1.15101,-1.50105,-1.71864
2023-04-02 01:45:00,2023-04-01 18:30:00,2023-04-01 18:45:00,2023-04-01,19,52.13752,51.9311,51.43134,0.0,0.0,0.0,54.32123,54.32123,54.32123,-2.18371,-2.39013,-2.88989
2023-04-02 02:00:00,2023-04-01 18:45:00,2023-04-01 19:00:00,2023-04-01,19,65.13587,65.14266,64.47011,0.0,0.0,0.0,67.93478,67.93478,67.93478,-2.79891,-2.79212,-3.46467
2023-04-02 02:15:00,2023-04-01 19:00:00,2023-04-01 19:15:00,2023-04-01,20,51.41463,52.55633,51.51793,0.0,0.0,0.0,54.36675,54.36675,54.36675,-2.95211,-1.81041,-2.84882
2023-04-02 02:30:00,2023-04-01 19:15:00,2023-04-01 19:30:00,2023-04-01,20,59.45696,61.56253,59.90725,0.0,0.0,0.0,63.42076,63.42076,63.42076,-3.9638,-1.85823,-3.51351
2023-04-02 02:45:00,2023-04-01 19:30:00,2023-04-01 19:45:00,2023-04-01,20,63.35674,65.60185,63.82335,0.0,0.0,0.0,67.6238,67.6238,67.6238,-4.26706,-2.02195,-3.80046
2023-04-02 03:00:00,2023-04-01 19:45:00,2023-04-01 20:00:00,2023-04-01,20,64.678,66.46374,64.93899,0.0,0.0,0.0,68.68217,68.68217,68.68217,-4.00417,-2.21843,-3.74318
2023-04-02 03:15:00,2023-04-01 20:00:00,2023-04-01 20:15:00,2023-04-01,21,68.76342,69.15326,68.42412,0.0,0.0,0.0,72.19257,72.19257,72.19257,-3.42915,-3.03931,-3.76845
2023-04-02 03:30:00,2023-04-01 20:15:00,2023-04-01 20:30:00,2023-04-01,21,66.6893,67.07354,66.30507,0.0,0.0,0.0,69.86099,69.86099,69.86099,-3.17169,-2.78745,-3.55592
2023-04-02 03:45:00,2023-04-01 20:30:00,2023-04-01 20:45:00,2023-04-01,21,66.69592,66.96809,66.22136,0.0,0.0,0.0,69.7875,69.7875,69.7875,-3.09159,-2.81942,-3.56614
2023-04-02 04:00:00,2023-04-01 20:45:00,2023-04-01 21:00:00,2023-04-01,21,54.92218,55.10568,54.51506,0.0,0.0,0.0,57.34202,57.34202,57.34202,-2.41983,-2.23634,-2.82696
2023-04-02 04:15:00,2023-04-01 21:00:00,2023-04-01 21:15:00,2023-04-01,22,60.30969,60.0147,59.59419,0.0,0.0,0.0,62.76376,62.76376,62.76376,-2.45406,-2.74905,-3.16957
2023-04-02 04:30:00,2023-04-01 21:15:00,2023-04-01 21:30:00,2023-04-01,22,55.71234,55.8112,55.25292,0.0,0.0,0.0,58.15484,58.15484,58.15484,-2.4425,-2.34364,-2.90193
2023-04-02 04:45:00,2023-04-01 21:30:00,2023-04-01 21:45:00,2023-04-01,22,53.96438,54.02067,53.53658,0.0,0.0,0.0,56.28912,56.28912,56.28912,-2.32474,-2.26845,-2.75254
2023-04-02 05:00:00,2023-04-01 21:45:00,2023-04-01 22:00:00,2023-04-01,22,46.85231,46.95963,46.54985,0.0,0.0,0.0,48.78416,48.78416,48.78416,-1.93185,-1.82453,-2.23431
2023-04-02 05:15:00,2023-04-01 22:00:00,2023-04-01 22:15:00,2023-04-01,23,51.16734,50.8706,50.37249,0.0,0.0,0.0,52.99021,52.99021,52.99021,-1.82286,-2.11961,-2.61772
2023-04-02 05:30:00,2023-04-01 22:15:00,2023-04-01 22:30:00,2023-04-01,23,48.59651,48.26001,47.84818,0.0,0.0,0.0,50.22376,50.22376,50.22376,-1.62725,-1.96375,-2.37558
2023-04-02 05:45:00,2023-04-01 22:30:00,2023-04-01 22:45:00,2023-04-01,23,44.74653,44.58912,44.12614,0.0,0.0,0.0,46.2975,46.2975,46.2975,-1.55097,-1.70838,-2.17135
2023-04-02 06:00:00,2023-04-01 22:45:00,2023-04-01 23:00:00,2023-04-01,23,34.09296,33.93096,33.68797,0.0,0.0,0.0,35.21636,35.21636,35.21636,-1.1234,-1.2854,-1.52839
2023-04-02 06:15:00,2023-04-01 23:00:00,2023-04-01 23:15:00,2023-04-01,24,46.09571,45.55023,45.27986,0.0,0.0,0.0,47.43333,47.43333,47.43333,-1.33762,-1.8831,-2.15347
2023-04-02 06:30:00,2023-04-01 23:15:00,2023-04-01 23:30:00,2023-04-01,24,44.67555,44.23837,43.95765,0.0,0.0,0.0,46.01931,46.01931,46.01931,-1.34376,-1.78095,-2.06167
2023-04-02 06:45:00,2023-04-01 23:30:00,2023-04-01 23:45:00,2023-04-01,24,40.2983,39.94131,39.69225,0.0,0.0,0.0,41.51041,41.51041,41.51041,-1.2121,-1.56909,-1.81816
2023-04-02 07:00:00,2023-04-01 23:45:00,2023-04-02 00:00:00,2023-04-01,24,31.07264,30.68029,30.61011,0.0,0.0,0.0,31.89882,31.89882,31.89882,-0.82618,-1.21853,-1.28871
2023-04-02 07:15:00,2023-04-02 00:00:00,2023-04-02 00:15:00,2023-04-02,1,51.51894,50.47634,50.55006,0.0,0.0,0.0,52.65631,52.65631,52.65631,-1.13738,-2.17997,-2.10625
2023-04-02 07:30:00,2023-04-02 00:15:00,2023-04-02 00:30:00,2023-04-02,1,48.95487,47.89455,47.92956,0.0,0.0,0.0,50.01519,50.01519,50.01519,-1.06032,-2.12064,-2.08563
2023-04-02 07:45:00,2023-04-02 00:30:00,2023-04-02 00:45:00,2023-04-02,1,49.10397,48.10522,48.19054,0.0,0.0,0.0,50.18803,50.18803,50.18803,-1.08406,-2.0828,-1.99748
2023-04-02 08:00:00,2023-04-02 00:45:00,2023-04-02 01:00:00,2023-04-02,1,44.79154,44.02615,44.07656,0.0,0.0,0.0,45.83193,45.83193,45.83193,-1.04038,-1.80578,-1.75536
2023-04-02 08:15:00,2023-04-02 01:00:00,2023-04-02 01:15:00,2023-04-02,2,48.2471,47.10997,47.24288,0.0,0.0,0.0,49.22671,49.22671,49.22671,-0.97961,-2.11675,-1.98384
2023-04-02 08:30:00,2023-04-02 01:15:00,2023-04-02 01:30:00,2023-04-02,2,47.57853,46.34203,46.53599,0.0,0.0,0.0,48.49014,48.49014,48.49014,-0.91161,-2.14811,-1.95415
2023-04-02 08:45:00,2023-04-02 01:30:00,2023-04-02 01:45:00,2023-04-02,2,46.59283,45.326,45.52053,0.0,0.0,0.0,47.44688,47.44688,47.44688,-0.85404,-2.12088,-1.92634
2023-04-02 09:00:00,2023-04-02 01:45:00,2023-04-02 02:00:00,2023-04-02,2,38.40786,37.12358,37.38822,0.0,0.0,0.0,38.91768,38.91768,38.91768,-0.50982,-1.79411,-1.52946
2023-04-02 09:15:00,2023-04-02 02:00:00,2023-04-02 02:15:00,2023-04-02,3,40.86341,39.28109,39.65291,0.0,0.0,0.0,41.31373,41.31373,41.31373,-0.45032,-2.03264,-1.66081
2023-04-02 09:30:00,2023-04-02 02:15:00,2023-04-02 02:30:00,2023-04-02,3,41.0272,39.48355,39.84041,0.0,0.0,0.0,41.49611,41.49611,41.49611,-0.46891,-2.01256,-1.65569
2023-04-02 09:45:00,2023-04-02 02:30:00,2023-04-02 02:45:00,2023-04-02,3,40.86606,39.51477,39.77176,0.0,0.0,0.0,41.45051,41.45051,41.45051,-0.58445,-1.93574,-1.67875
2023-04-02 10:00:00,2023-04-02 02:45:00,2023-04-02 03:00:00,2023-04-02,3,36.40516,35.11602,35.39227,0.0,0.0,0.0,36.83241,36.83241,36.83241,-0.42726,-1.71639,-1.44015
2023-04-02 10:15:00,2023-04-02 03:00:00,2023-04-02 03:15:00,2023-04-02,4,41.2931,39.53595,39.9107,0.0,0.0,0.0,41.63871,41.63871,41.63871,-0.3456,-2.10275,-1.72801
2023-04-02 10:30:00,2023-04-02 03:15:00,2023-04-02 03:30:00,2023-04-02,4,42.3462,40.50284,40.87834,0.0,0.0,0.0,42.6705,42.6705,42.6705,-0.3243,-2.16766,-1.79216
2023-04-02 10:45:00,2023-04-02 03:30:00,2023-04-02 03:45:00,2023-04-02,4,41.64746,39.81827,40.19586,0.0,0.0,0.0,41.95372,41.95372,41.95372,-0.30626,-2.13544,-1.75786
2023-04-02 11:00:00,2023-04-02 03:45:00,2023-04-02 04:00:00,2023-04-02,4,36.90167,35.23191,35.66605,0.0,0.0,0.0,37.10575,37.10575,37.10575,-0.20408,-1.87384,-1.4397
2023-04-02 11:15:00,2023-04-02 04:00:00,2023-04-02 04:15:00,2023-04-02,5,41.83096,39.8296,40.29631,0.0,0.0,0.0,42.0454,42.0454,42.0454,-0.21443,-2.21579,-1.74909
2023-04-02 11:30:00,2023-04-02 04:15:00,2023-04-02 04:30:00,2023-04-02,5,42.25946,40.27868,40.7335,0.0,0.0,0.0,42.506,42.506,42.506,-0.24653,-2.22731,-1.7725
2023-04-02 11:45:00,2023-04-02 04:30:00,2023-04-02 04:45:00,2023-04-02,5,46.13883,44.10753,44.53982,0.0,0.0,0.0,46.4828,46.4828,46.4828,-0.34397,-2.37527,-1.94298
2023-04-02 12:00:00,2023-04-02 04:45:00,2023-04-02 05:00:00,2023-04-02,5,45.70883,43.51495,44.03359,0.0,0.0,0.0,45.89701,45.89701,45.89701,-0.18818,-2.38205,-1.86342
2023-04-02 12:15:00,2023-04-02 05:00:00,2023-04-02 05:15:00,2023-04-02,6,42.24621,40.44089,40.84538,0.0,0.0,0.0,42.57832,42.57832,42.57832,-0.33211,-2.13743,-1.73294
2023-04-02 12:30:00,2023-04-02 05:15:00,2023-04-02 05:30:00,2023-04-02,6,48.62138,46.61491,47.027,0.0,0.0,0.0,49.058,49.058,49.058,-0.43662,-2.44309,-2.031
2023-04-02 12:45:00,2023-04-02 05:30:00,2023-04-02 05:45:00,2023-04-02,6,50.11107,47.81198,48.33633,0.0,0.0,0.0,50.41862,50.41862,50.41862,-0.30755,-2.60664,-2.08229
2023-04-02 13:00:00,2023-04-02 05:45:00,2023-04-02 06:00:00,2023-04-02,6,50.57978,48.28624,48.81004,0.0,0.0,0.0,50.85439,50.85439,50.85439,-0.27461,-2.56815,-2.04435
2023-04-02 13:15:00,2023-04-02 06:00:00,2023-04-02 06:15:00,2023-04-02,7,49.20523,47.62231,47.83204,0.0,0.0,0.0,49.93427,49.93427,49.93427,-0.72904,-2.31196,-2.10223
2023-04-02 13:30:00,2023-04-02 06:15:00,2023-04-02 06:30:00,2023-04-02,7,50.55277,48.79103,49.04197,0.0,0.0,0.0,51.21342,51.21342,51.21342,-0.66065,-2.42239,-2.17145
2023-04-02 13:45:00,2023-04-02 06:30:00,2023-04-02 06:45:00,2023-04-02,7,52.14782,50.04211,50.4422,0.0,0.0,0.0,52.64266,52.64266,52.64266,-0.49484,-2.60055,-2.20046
