CAISO 15-Minute Real-Time Locational Marginal Prices ($/megawatt) for Zones
15-minute real-time locational marginal prices for CAISO
Source: EIA collected from CAISO
UTC Timestamp (Interval Ending),Local Timestamp Pacific Time (Interval Beginning),Local Timestamp Pacific Time (Interval Ending),Local Date,Hour Number,NP-15 LMP,SP-15 LMP,ZP-26 LMP,NP-15 (Congestion),SP-15 (Congestion),ZP-26 (Congestion),NP-15 (Energy),SP-15 (Energy),ZP-26 (Energy),NP-15 (Loss),SP-15 (Loss),ZP-26 (Loss)
2021-10-01 07:15:00,2021-10-01 00:00:00,2021-10-01 00:15:00,2021-10-01,1,57.95567,54.00074,54.90742,0.0,0.0,0.0,55.62498,55.62498,55.62498,2.33069,-1.62425,-0.71756
2021-10-01 07:30:00,2021-10-01 00:15:00,2021-10-01 00:30:00,2021-10-01,1,55.29329,51.85247,52.57264,0.0,0.0,0.0,53.34616,53.34616,53.34616,1.94713,-1.49369,-0.77352
2021-10-01 07:45:00,2021-10-01 00:30:00,2021-10-01 00:45:00,2021-10-01,1,55.67296,52.16287,53.00551,0.0,0.0,0.0,53.67103,53.67103,53.67103,2.00193,-1.50816,-0.66552
2021-10-01 08:00:00,2021-10-01 00:45:00,2021-10-01 01:00:00,2021-10-01,1,54.01255,51.04121,51.72127,0.0,0.0,0.0,52.3124,52.3124,52.3124,1.70015,-1.27119,-0.59113
2021-10-01 08:15:00,2021-10-01 01:00:00,2021-10-01 01:15:00,2021-10-01,2,58.50686,54.22889,55.34904,0.0,0.0,0.0,56.28907,56.28907,56.28907,2.21779,-2.06018,-0.94003
2021-10-01 08:30:00,2021-10-01 01:15:00,2021-10-01 01:30:00,2021-10-01,2,60.29723,55.54027,56.83499,0.0,0.0,0.0,57.80026,57.80026,57.80026,2.49697,-2.25999,-0.96526
2021-10-01 08:45:00,2021-10-01 01:30:00,2021-10-01 01:45:00,2021-10-01,2,58.26493,53.593,54.88393,0.0,0.0,0.0,55.88426,55.88426,55.88426,2.38067,-2.29125,-1.00033
2021-10-01 09:00:00,2021-10-01 01:45:00,2021-10-01 02:00:00,2021-10-01,2,55.95403,51.39545,52.71094,0.0,0.0,0.0,53.69353,53.69353,53.69353,2.2605,-2.29808,-0.98259
2021-10-01 09:15:00,2021-10-01 02:00:00,2021-10-01 02:15:00,2021-10-01,3,63.18053,58.60866,59.76832,0.0,0.0,0.0,60.71549,60.71549,60.71549,2.46505,-2.10683,-0.94716
2021-10-01 09:30:00,2021-10-01 02:15:00,2021-10-01 02:30:00,2021-10-01,3,58.9153,53.43039,55.04802,0.72264,-0.48176,0.0,55.95448,55.95448,55.95448,2.23818,-2.04234,-0.90646
2021-10-01 09:45:00,2021-10-01 02:30:00,2021-10-01 02:45:00,2021-10-01,3,58.09642,52.69926,54.37504,0.75998,-0.50666,0.0,55.1471,55.1471,55.1471,2.18934,-1.94118,-0.77206
2021-10-01 10:00:00,2021-10-01 02:45:00,2021-10-01 03:00:00,2021-10-01,3,57.13381,52.34361,53.93151,0.49292,-0.32861,0.0,54.51482,54.51482,54.51482,2.12608,-1.8426,-0.58331
2021-10-01 10:15:00,2021-10-01 03:00:00,2021-10-01 03:15:00,2021-10-01,4,62.60391,57.2226,58.81366,0.79982,-0.5188,0.0,59.57021,59.57021,59.57021,2.23388,-1.82881,-0.75654
2021-10-01 10:30:00,2021-10-01 03:15:00,2021-10-01 03:30:00,2021-10-01,4,58.80861,53.83054,55.3304,0.79281,-0.49283,0.0,55.9458,55.9458,55.9458,2.06999,-1.62243,-0.6154
2021-10-01 10:45:00,2021-10-01 03:30:00,2021-10-01 03:45:00,2021-10-01,4,58.72178,53.7845,55.31661,0.77184,-0.51456,0.0,55.90925,55.90925,55.90925,2.04069,-1.61019,-0.59264
2021-10-01 11:00:00,2021-10-01 03:45:00,2021-10-01 04:00:00,2021-10-01,4,58.53486,53.42599,54.97851,0.75753,-0.4709,0.0,55.75348,55.75348,55.75348,2.02385,-1.85659,-0.77497
2021-10-01 11:15:00,2021-10-01 04:00:00,2021-10-01 04:15:00,2021-10-01,5,59.81705,54.45837,56.03523,0.79516,-0.53011,0.0,56.88856,56.88856,56.88856,2.13332,-1.90008,-0.85333
2021-10-01 11:30:00,2021-10-01 04:15:00,2021-10-01 04:30:00,2021-10-01,5,62.34522,56.97714,58.54251,0.78059,-0.52039,0.0,59.37374,59.37374,59.37374,2.19089,-1.87621,-0.83123
2021-10-01 11:45:00,2021-10-01 04:30:00,2021-10-01 04:45:00,2021-10-01,5,60.02733,55.62644,56.86331,0.26407,-0.17605,0.0,57.65315,57.65315,57.65315,2.11011,-1.85067,-0.78985
2021-10-01 12:00:00,2021-10-01 04:45:00,2021-10-01 05:00:00,2021-10-01,5,58.06092,53.73604,55.03394,0.23819,-0.1545,0.0,55.77576,55.77576,55.77576,2.04697,-1.88522,-0.74182
2021-10-01 12:15:00,2021-10-01 05:00:00,2021-10-01 05:15:00,2021-10-01,6,62.56152,58.6816,59.56258,0.0,0.0,0.0,60.34098,60.34098,60.34098,2.22055,-1.65938,-0.7784
2021-10-01 12:30:00,2021-10-01 05:15:00,2021-10-01 05:30:00,2021-10-01,6,67.27857,63.19047,64.04053,0.0,0.0,0.0,64.8906,64.8906,64.8906,2.38797,-1.70013,-0.85007
2021-10-01 12:45:00,2021-10-01 05:30:00,2021-10-01 05:45:00,2021-10-01,6,64.00151,59.71091,60.72808,0.0,0.0,0.0,61.64661,61.64661,61.64661,2.3549,-1.9357,-0.91853
2021-10-01 13:00:00,2021-10-01 05:45:00,2021-10-01 06:00:00,2021-10-01,6,66.59694,62.16527,63.21066,0.0,0.0,0.0,64.13419,64.13419,64.13419,2.46275,-1.96892,-0.92353
2021-10-01 13:15:00,2021-10-01 06:00:00,2021-10-01 06:15:00,2021-10-01,7,76.10459,72.34344,73.27638,0.0,0.0,0.0,73.46003,73.46003,73.46003,2.64456,-1.11659,-0.18365
2021-10-01 13:30:00,2021-10-01 06:15:00,2021-10-01 06:30:00,2021-10-01,7,93.45002,88.70504,89.93856,0.0,0.0,0.0,90.0376,90.0376,90.0376,3.41243,-1.33256,-0.09904
2021-10-01 13:45:00,2021-10-01 06:30:00,2021-10-01 06:45:00,2021-10-01,7,102.512,97.87942,99.01028,0.0,0.0,0.0,99.19876,99.19876,99.19876,3.31324,-1.31934,-0.18848
2021-10-01 14:00:00,2021-10-01 06:45:00,2021-10-01 07:00:00,2021-10-01,7,75.54318,71.36252,72.55699,0.0,0.0,0.0,72.83376,72.83376,72.83376,2.70942,-1.47124,-0.27677
2021-10-01 14:15:00,2021-10-01 07:00:00,2021-10-01 07:15:00,2021-10-01,8,87.90742,82.60813,84.18862,0.0,0.0,0.0,84.51824,84.51824,84.51824,3.38918,-1.91011,-0.32962
2021-10-01 14:30:00,2021-10-01 07:15:00,2021-10-01 07:30:00,2021-10-01,8,79.53148,73.51681,75.47878,0.0,0.0,0.0,75.75148,75.75148,75.75148,3.78,-2.23467,-0.27271
2021-10-01 14:45:00,2021-10-01 07:30:00,2021-10-01 07:45:00,2021-10-01,8,59.66771,54.30324,55.96651,0.0,0.0,0.0,56.76692,56.76692,56.76692,2.90079,-2.46368,-0.80041
2021-10-01 15:00:00,2021-10-01 07:45:00,2021-10-01 08:00:00,2021-10-01,8,56.51872,49.84499,49.25639,0.83491,-0.68311,-2.93194,53.0423,53.0423,53.0423,2.64151,-2.51421,-0.85398
2021-10-01 15:15:00,2021-10-01 08:00:00,2021-10-01 08:15:00,2021-10-01,9,64.58614,52.59429,52.7664,2.88314,-2.35894,-4.12035,58.59178,58.59178,58.59178,3.11122,-3.63855,-1.70502
2021-10-01 15:30:00,2021-10-01 08:15:00,2021-10-01 08:30:00,2021-10-01,9,62.29235,49.46126,50.13463,3.45098,-2.82353,-3.94188,55.99141,55.99141,55.99141,2.84996,-3.70663,-1.91491
2021-10-01 15:45:00,2021-10-01 08:30:00,2021-10-01 08:45:00,2021-10-01,9,54.2702,44.26931,44.27396,2.2056,-1.80458,-3.31494,49.50989,49.50989,49.50989,2.55471,-3.43599,-1.92098
2021-10-01 16:00:00,2021-10-01 08:45:00,2021-10-01 09:00:00,2021-10-01,9,46.86552,33.41347,36.60754,4.8822,-3.64096,-1.64721,39.87777,39.87777,39.87777,2.10555,-2.82335,-1.62303
2021-10-01 16:15:00,2021-10-01 09:00:00,2021-10-01 09:15:00,2021-10-01,10,52.15696,42.36243,45.02046,2.52252,-1.25643,0.0,47.03349,47.03349,47.03349,2.60095,-3.41463,-2.01303
2021-10-01 16:30:00,2021-10-01 09:15:00,2021-10-01 09:30:00,2021-10-01,10,53.48214,40.91881,44.68062,4.08571,-2.49018,0.0,46.92356,46.92356,46.92356,2.47287,-3.51457,-2.24295
2021-10-01 16:45:00,2021-10-01 09:30:00,2021-10-01 09:45:00,2021-10-01,10,49.3598,37.4255,41.04639,3.82903,-2.4458,0.0,43.20218,43.20218,43.20218,2.3286,-3.33089,-2.15579
2021-10-01 17:00:00,2021-10-01 09:45:00,2021-10-01 10:00:00,2021-10-01,10,49.47079,35.31222,40.12045,4.98175,-3.80958,0.0,42.49597,42.49597,42.49597,1.99306,-3.37418,-2.37552
2021-10-01 17:15:00,2021-10-01 10:00:00,2021-10-01 10:15:00,2021-10-01,11,51.25368,37.04759,41.88441,5.14682,-3.9358,0.0,44.16789,44.16789,44.16789,1.93897,-3.18451,-2.28348
2021-10-01 17:30:00,2021-10-01 10:15:00,2021-10-01 10:30:00,2021-10-01,11,51.25047,37.36188,42.03407,5.00325,-3.82601,0.0,44.30235,44.30235,44.30235,1.94487,-3.11446,-2.26828
2021-10-01 17:45:00,2021-10-01 10:30:00,2021-10-01 10:45:00,2021-10-01,11,51.11292,36.20913,41.82633,5.0523,-4.76504,0.0,44.1532,44.1532,44.1532,1.90742,-3.17903,-2.32687
2021-10-01 18:00:00,2021-10-01 10:45:00,2021-10-01 11:00:00,2021-10-01,11,42.08453,37.14342,38.20477,0.0,-0.25878,0.0,40.33017,40.33017,40.33017,1.75436,-2.92797,-2.1254
2021-10-01 18:15:00,2021-10-01 11:00:00,2021-10-01 11:15:00,2021-10-01,12,52.14583,42.74898,44.33716,1.63907,-2.04534,-1.42053,48.41059,48.41059,48.41059,2.09618,-3.61627,-2.6529
2021-10-01 18:30:00,2021-10-01 11:15:00,2021-10-01 11:30:00,2021-10-01,12,57.21422,41.13692,46.5315,5.78777,-4.40969,0.0,49.2449,49.2449,49.2449,2.18155,-3.69829,-2.71339
2021-10-01 18:45:00,2021-10-01 11:30:00,2021-10-01 11:45:00,2021-10-01,12,55.9777,40.13027,45.95263,5.41816,-4.96888,0.0,48.4937,48.4937,48.4937,2.06583,-3.39456,-2.54107
2021-10-01 19:00:00,2021-10-01 11:45:00,2021-10-01 12:00:00,2021-10-01,12,57.03484,40.25222,46.43086,6.06901,-5.27849,0.0,48.92094,48.92094,48.92094,2.0449,-3.39022,-2.49008
2021-10-01 19:15:00,2021-10-01 12:00:00,2021-10-01 12:15:00,2021-10-01,13,52.00399,45.49019,47.30089,0.0,-1.06599,0.0,49.9798,49.9798,49.9798,2.02418,-3.42362,-2.67892
2021-10-01 19:30:00,2021-10-01 12:15:00,2021-10-01 12:30:00,2021-10-01,13,60.41291,44.63164,50.31822,5.36741,-5.0499,0.0,53.0559,53.0559,53.0559,1.9896,-3.37436,-2.73768
2021-10-01 19:45:00,2021-10-01 12:30:00,2021-10-01 12:45:00,2021-10-01,13,58.65806,45.21316,49.70816,4.63906,-4.0812,0.0,52.37952,52.37952,52.37952,1.63948,-3.08515,-2.67136
